symbol,isin,trade_date,exchange,segment,series,trade_type,auction,quantity,price,trade_id,order_id,order_execution_time
SHAILY,INE151G01028,2025-07-29,BSE,EQ,A,buy,False,2.0,1575.0,32200,1753759800055018126,2025-07-29T09:15:03
PPLPHARMA,INE0DK501011,2025-07-29,NSE,EQ,EQ,buy,False,48.0,195.0,400467711,1200000004234228,2025-07-29T09:21:22
SAIL,INE114A01011,2025-07-29,BSE,EQ,A,sell,False,14.0,125.75,944100,1753759800054434356,2025-07-29T09:25:48
SAIL,INE114A01011,2025-07-29,BSE,EQ,A,sell,False,10.0,125.8,943900,1753759800054434356,2025-07-29T09:25:48
PNCINFRA,INE195J01029,2025-07-29,NSE,EQ,EQ,sell,False,19.0,308.95,400679619,1200000006219224,2025-07-29T09:26:09
PNCINFRA,INE195J01029,2025-07-29,NSE,EQ,EQ,sell,False,1.0,308.8,400679620,1200000006219224,2025-07-29T09:26:09
M&MFIN,INE774D01024,2025-07-29,NSE,EQ,EQ,sell,False,30.0,248.15,400709032,1200000006498857,2025-07-29T09:26:53
GOACARBON,INE426D01013,2025-07-29,BSE,EQ,B,buy,False,5.0,470.0,3437600,1753759800001562573,2025-07-29T09:45:28
GOACARBON,INE426D01013,2025-07-29,BSE,EQ,B,buy,False,8.0,470.0,3437200,1753759800001562573,2025-07-29T09:45:28
GOACARBON,INE426D01013,2025-07-29,BSE,EQ,B,buy,False,8.0,470.0,3437400,1753759800001562573,2025-07-29T09:45:28
ELECTCAST,INE086A01029,2025-07-29,BSE,EQ,A,buy,False,20.0,112.2,2616200,1753762015955965225,2025-07-29T10:12:31
AWFIS,INE108V01019,2025-07-29,NSE,EQ,EQ,buy,False,15.0,593.65,1721909,1000000019131498,2025-07-29T10:27:43
AWFIS,INE108V01019,2025-07-29,NSE,EQ,EQ,buy,False,1.0,593.6,1721908,1000000019131498,2025-07-29T10:27:43
LXCHEM,INE576O01020,2025-07-29,NSE,EQ,EQ,buy,False,19.0,189.8,402577820,1200000028212192,2025-07-29T10:42:15
LXCHEM,INE576O01020,2025-07-29,NSE,EQ,EQ,buy,False,33.0,189.8,402577819,1200000028212192,2025-07-29T10:42:15
STERTOOLS,INE334A01023,2025-07-29,NSE,EQ,EQ,buy,False,14.0,345.0,602955757,1300000026016142,2025-07-29T10:46:05
STERTOOLS,INE334A01023,2025-07-29,NSE,EQ,EQ,buy,False,7.0,345.0,602955758,1300000026016142,2025-07-29T10:46:05
STERTOOLS,INE334A01023,2025-07-29,NSE,EQ,EQ,buy,False,5.0,345.0,602955756,1300000026016142,2025-07-29T10:46:05
FINPIPE,INE183A01024,2025-07-29,NSE,EQ,EQ,buy,False,8.0,209.09,203605610,1100000033653424,2025-07-29T11:19:07
FINPIPE,INE183A01024,2025-07-29,NSE,EQ,EQ,buy,False,1.0,209.08,203605604,1100000033653424,2025-07-29T11:19:07
FINPIPE,INE183A01024,2025-07-29,NSE,EQ,EQ,buy,False,1.0,209.08,203605608,1100000033653424,2025-07-29T11:19:07
FINPIPE,INE183A01024,2025-07-29,NSE,EQ,EQ,buy,False,13.0,209.08,203605603,1100000033653424,2025-07-29T11:19:07
FINPIPE,INE183A01024,2025-07-29,NSE,EQ,EQ,buy,False,2.0,209.08,203605607,1100000033653424,2025-07-29T11:19:07
FINPIPE,INE183A01024,2025-07-29,NSE,EQ,EQ,buy,False,2.0,209.09,203605611,1100000033653424,2025-07-29T11:19:07
FINPIPE,INE183A01024,2025-07-29,NSE,EQ,EQ,buy,False,3.0,209.08,203605602,1100000033653424,2025-07-29T11:19:07
FINPIPE,INE183A01024,2025-07-29,NSE,EQ,EQ,buy,False,4.0,209.09,203605609,1100000033653424,2025-07-29T11:19:07
FINPIPE,INE183A01024,2025-07-29,NSE,EQ,EQ,buy,False,6.0,209.08,203605605,1100000033653424,2025-07-29T11:19:07
FINPIPE,INE183A01024,2025-07-29,NSE,EQ,EQ,buy,False,8.0,209.08,203605606,1100000033653424,2025-07-29T11:19:07
NCC,INE868B01028,2025-07-29,BSE,EQ,A,sell,False,20.0,222.8,5678300,1753776399822720216,2025-07-29T14:17:24
BAJAJHFL,INE377Y01014,2025-07-30,NSE,EQ,EQ,buy,False,30.0,116.54,70229,1000000000480133,2025-07-30T09:15:30
PNCINFRA,INE195J01029,2025-07-30,NSE,EQ,EQ,sell,False,50.0,316.75,400146816,1200000000994821,2025-07-30T09:16:16
PPLPHARMA,INE0DK501011,2025-07-30,BSE,EQ,A,sell,False,48.0,205.4,189100,1753846200027061632,2025-07-30T09:16:37
GOACARBON,INE426D01013,2025-07-30,BSE,EQ,B,sell,False,10.0,472.3,1098800,1753846200026054236,2025-07-30T09:20:54
LXCHEM,INE576O01020,2025-07-30,NSE,EQ,EQ,sell,False,52.0,201.0,401203291,1200000004925434,2025-07-30T09:25:32
ZAGGLE,INE07K301024,2025-07-30,BSE,EQ,A,sell,False,15.0,390.0,990400,1753846200027621996,2025-07-30T09:47:24
SHAILY,INE151G01028,2025-07-30,NSE,EQ,EQ,sell,False,4.0,1640.0,601665518,1300000012751606,2025-07-30T09:54:32
GAEL,INE036B01030,2025-07-30,NSE,EQ,EQ,sell,False,30.0,110.2,202805777,1100000024404465,2025-07-30T10:43:23
JSWENERGY,INE121E01018,2025-07-30,NSE,EQ,EQ,buy,False,19.0,527.65,203230995,1100000028953567,2025-07-30T11:07:51
BBL,INE464A01036,2025-07-30,NSE,EQ,EQ,buy,False,1.0,2949.9,2325552,1000000024666721,2025-07-30T11:10:57
BBL,INE464A01036,2025-07-30,NSE,EQ,EQ,buy,False,2.0,2950.0,2325553,1000000024666721,2025-07-30T11:10:57
AWFIS,INE108V01019,2025-07-30,NSE,EQ,EQ,buy,False,16.0,599.0,3709175,1000000041867597,2025-07-30T13:09:35
CMSINFO,INE925R01014,2025-07-30,NSE,EQ,EQ,buy,False,20.0,465.0,4244843,1000000045425377,2025-07-30T13:34:47
DATAPATTNS,INE0IX101010,2025-07-30,BSE,EQ,A,buy,False,1.0,2601.7,3589200,1753867675570243257,2025-07-30T15:12:34
AZAD,INE02IJ01035,2025-07-31,BSE,EQ,A,sell,False,1.0,1480.0,28300,1753932600149005120,2025-07-31T09:15:01
AZAD,INE02IJ01035,2025-07-31,BSE,EQ,A,sell,False,2.0,1480.0,28500,1753932600149005120,2025-07-31T09:15:01
AZAD,INE02IJ01035,2025-07-31,BSE,EQ,A,sell,False,3.0,1480.0,28100,1753932600149005120,2025-07-31T09:15:01
ITDC,INE353K01014,2025-07-31,BSE,EQ,B,sell,False,5.0,590.0,1310400,1753932600029082030,2025-07-31T09:15:03
ITDC,INE353K01014,2025-07-31,BSE,EQ,B,sell,False,1.0,590.0,1310600,1753932600029082030,2025-07-31T09:15:03
ITDC,INE353K01014,2025-07-31,BSE,EQ,B,sell,False,4.0,590.0,1310800,1753932600029082030,2025-07-31T09:15:03
NCC,INE868B01028,2025-07-31,BSE,EQ,A,sell,False,20.0,219.0,119000,1753932600149010442,2025-07-31T09:15:09
NCC,INE868B01028,2025-07-31,NSE,EQ,EQ,sell,False,20.0,219.35,400069271,1200000000381062,2025-07-31T09:15:12
LXCHEM,INE576O01020,2025-07-31,NSE,EQ,EQ,buy,False,22.0,195.0,400135616,1200000000653979,2025-07-31T09:15:37
LXCHEM,INE576O01020,2025-07-31,NSE,EQ,EQ,buy,False,28.0,195.0,400139245,1200000000653979,2025-07-31T09:15:37
CENTRALBK,INE483A01010,2025-07-31,NSE,EQ,EQ,buy,False,271.0,36.0,197789,1000000001014539,2025-07-31T09:16:33
GOACARBON,INE426D01013,2025-07-31,NSE,EQ,EQ,sell,False,10.0,477.05,200472620,1100000002565032,2025-07-31T09:18:30
AWFIS,INE108V01019,2025-07-31,NSE,EQ,EQ,sell,False,1.0,598.0,339753,1000000001972283,2025-07-31T09:18:52
AWFIS,INE108V01019,2025-07-31,NSE,EQ,EQ,sell,False,9.0,597.8,339754,1000000001972283,2025-07-31T09:18:52
INDUSTOWER,INE121J01017,2025-07-31,NSE,EQ,EQ,buy,False,25.0,364.45,200584596,1100000003283925,2025-07-31T09:19:56
FIVESTAR,INE128S01021,2025-07-31,BSE,EQ,A,buy,False,1.0,619.2,1830600,1753932600145451654,2025-07-31T09:25:18
FIVESTAR,INE128S01021,2025-07-31,BSE,EQ,A,buy,False,3.0,619.1,1830200,1753932600145451654,2025-07-31T09:25:18
FIVESTAR,INE128S01021,2025-07-31,BSE,EQ,A,buy,False,3.0,619.15,1830400,1753932600145451654,2025-07-31T09:25:18
FIVESTAR,INE128S01021,2025-07-31,BSE,EQ,A,buy,False,3.0,619.4,1830800,1753932600145451654,2025-07-31T09:25:18
WIPRO,INE075A01022,2025-07-31,NSE,EQ,EQ,buy,False,40.0,247.0,602032982,1300000011658266,2025-07-31T09:47:59
GOACARBON,INE426D01013,2025-07-31,NSE,EQ,EQ,sell,False,1.0,503.7,204050589,1100000032721911,2025-07-31T11:06:36
GOACARBON,INE426D01013,2025-07-31,NSE,EQ,EQ,sell,False,3.0,503.5,204050590,1100000032721911,2025-07-31T11:06:36
GOACARBON,INE426D01013,2025-07-31,NSE,EQ,EQ,sell,False,3.0,503.5,204050591,1100000032721911,2025-07-31T11:06:36
GOACARBON,INE426D01013,2025-07-31,NSE,EQ,EQ,sell,False,35.0,503.45,204050592,1100000032721911,2025-07-31T11:06:36
LODHA,INE670K01029,2025-07-31,BSE,EQ,A,buy,False,2.0,1250.1,6581200,1753946488371143303,2025-07-31T12:58:58
NAHARINDUS-T,INE289A01011,2025-07-31,BSE,EQ,T,buy,False,76.0,123.0,6057900,1753932600001130041,2025-07-31T13:11:33
INFY,INE009A01021,2025-07-31,BSE,EQ,A,buy,False,2.0,1524.9,7374500,1753950776881096376,2025-07-31T14:06:59
GOACARBON,INE426D01013,2025-07-31,BSE,EQ,B,buy,False,20.0,493.0,13955700,1753954842204001119,2025-07-31T15:10:50
PPLPHARMA,INE0DK501011,2025-08-01,NSE,EQ,EQ,buy,False,49.0,195.0,400500145,1200000003226573,2025-08-01T09:21:15
INOXWIND,INE066P01011,2025-08-01,BSE,EQ,A,buy,False,10.0,155.0,613300,1754019000011219630,2025-08-01T09:21:50
INOXWIND,INE066P01011,2025-08-01,BSE,EQ,A,buy,False,10.0,154.95,613100,1754019000011219630,2025-08-01T09:21:50
DEEDEV,INE841L01016,2025-08-01,NSE,EQ,EQ,buy,False,35.0,284.2,200747373,1100000004761201,2025-08-01T09:23:41
PRICOLLTD,INE726V01018,2025-08-01,NSE,EQ,EQ,sell,False,56.0,470.6,400777873,1200000006749074,2025-08-01T09:30:48
LXCHEM,INE576O01020,2025-08-01,BSE,EQ,A,sell,False,29.0,206.05,2774900,1754019000011897081,2025-08-01T09:31:07
LXCHEM,INE576O01020,2025-08-01,BSE,EQ,A,sell,False,20.0,206.0,2775100,1754019000011897081,2025-08-01T09:31:07
LXCHEM,INE576O01020,2025-08-01,BSE,EQ,A,sell,False,1.0,206.1,2774700,1754019000011897081,2025-08-01T09:31:07
GOACARBON,INE426D01013,2025-08-01,NSE,EQ,EQ,sell,False,20.0,487.95,201024887,1100000008091967,2025-08-01T09:32:29
M&MFIN,INE774D01024,2025-08-01,NSE,EQ,EQ,sell,False,47.0,260.7,400971676,1200000008809229,2025-08-01T09:36:26
SHAILY,INE151G01028,2025-08-01,NSE,EQ,EQ,buy,False,1.0,1597.2,601289605,1300000010006632,2025-08-01T09:40:41
GAEL,INE036B01030,2025-08-01,NSE,EQ,EQ,buy,False,10.0,110.2,201545078,1100000012921779,2025-08-01T09:48:01
CMSINFO,INE925R01014,2025-08-01,NSE,EQ,EQ,buy,False,21.0,455.0,1156970,1000000010642902,2025-08-01T09:48:06
COALINDIA,INE522F01014,2025-08-01,BSE,EQ,A,buy,False,10.0,378.5,2502200,1754020982397875000,2025-08-01T09:49:13
GOACARBON,INE426D01013,2025-08-01,BSE,EQ,B,buy,False,15.0,485.0,3265000,1754021324096897660,2025-08-01T10:14:04
GOACARBON,INE426D01013,2025-08-01,BSE,EQ,B,buy,False,5.0,485.0,3234000,1754021324096897660,2025-08-01T10:14:04
BMW,INE374E01021,2025-08-01,BSE,EQ,B,buy,False,181.0,48.0,3473800,1754019000000116764,2025-08-01T10:25:55
ZAGGLE,INE07K301024,2025-08-01,NSE,EQ,EQ,sell,False,7.0,379.5,603164916,1300000027736034,2025-08-01T11:01:26
ZAGGLE,INE07K301024,2025-08-01,NSE,EQ,EQ,sell,False,3.0,379.55,603164915,1300000027736034,2025-08-01T11:01:26
TORNTPOWER,INE813H01021,2025-08-01,NSE,EQ,EQ,buy,False,7.0,1306.0,603446674,1300000030548150,2025-08-01T11:16:25
NAHARINDUS-T,INE289A01011,2025-08-01,BSE,EQ,T,buy,False,80.0,123.0,6002900,1754019000001078052,2025-08-01T12:00:28
GOACARBON,INE426D01013,2025-08-01,BSE,EQ,B,sell,False,7.0,483.1,6611600,1754030861075654296,2025-08-01T13:12:51
GOACARBON,INE426D01013,2025-08-01,BSE,EQ,B,sell,False,12.0,483.25,6611200,1754030861075654296,2025-08-01T13:12:51
GOACARBON,INE426D01013,2025-08-01,BSE,EQ,B,sell,False,1.0,483.2,6611400,1754030861075654296,2025-08-01T13:12:51
NCC,INE868B01028,2025-08-01,NSE,EQ,EQ,buy,False,46.0,215.75,406444788,1200000069041438,2025-08-01T14:31:26
JSWENERGY,INE121E01018,2025-08-01,NSE,EQ,EQ,buy,False,19.0,509.65,207962284,1100000070565658,2025-08-01T15:02:11
MGL,INE002S01010,2025-08-04,BSE,EQ,A,buy,False,2.0,1344.45,77300,1754278200047009174,2025-08-04T09:15:02
LXCHEM,INE576O01020,2025-08-04,NSE,EQ,EQ,buy,False,51.0,195.0,400043025,1200000000249170,2025-08-04T09:15:03
AZAD,INE02IJ01035,2025-08-04,NSE,EQ,EQ,buy,False,6.0,1458.1,48116,1000000000232140,2025-08-04T09:15:04
INDUSTOWER,INE121J01017,2025-08-04,NSE,EQ,EQ,buy,False,27.0,345.7,200073359,1100000000370138,2025-08-04T09:15:06
SHAILY,INE151G01028,2025-08-04,NSE,EQ,EQ,sell,False,5.0,1653.7,600179816,1300000000912553,2025-08-04T09:15:51
ITDC,INE353K01014,2025-08-04,NSE,EQ,EQ,buy,False,17.0,575.0,200323438,1100000001068441,2025-08-04T09:16:04
BMW,INE374E01021,2025-08-04,BSE,EQ,B,sell,False,181.0,47.63,331800,1754278200001042246,2025-08-04T09:16:32
BBL,INE464A01036,2025-08-04,NSE,EQ,EQ,sell,False,2.0,2909.9,204930,1000000001409650,2025-08-04T09:17:17
JSWENERGY,INE121E01018,2025-08-04,NSE,EQ,EQ,sell,False,38.0,522.85,200456530,1100000002974224,2025-08-04T09:19:08
PPLPHARMA,INE0DK501011,2025-08-04,NSE,EQ,EQ,buy,False,52.0,189.95,400473810,1200000002880367,2025-08-04T09:19:43
SHAILY,INE151G01028,2025-08-04,NSE,EQ,EQ,sell,False,12.0,1642.0,600664787,1300000004283199,2025-08-04T09:22:17
ELECTCAST,INE086A01029,2025-08-04,BSE,EQ,A,buy,False,20.0,109.0,945600,1754278200006471025,2025-08-04T09:31:32
NCC,INE868B01028,2025-08-04,BSE,EQ,A,sell,False,30.0,217.05,1352400,1754278200006706152,2025-08-04T09:32:39
TORNTPOWER,INE813H01021,2025-08-04,NSE,EQ,EQ,buy,False,7.0,1280.0,602939011,1300000012346410,2025-08-04T09:45:13
TCS,INE467B01029,2025-08-04,NSE,EQ,EQ,buy,False,3.0,3015.7,602925045,1300000025153338,2025-08-04T10:39:51
CMSINFO,INE925R01014,2025-08-04,NSE,EQ,EQ,sell,False,10.0,449.2,3214980,1000000037145542,2025-08-04T12:16:51
CENTRALBK,INE483A01010,2025-08-04,BSE,EQ,A,sell,False,150.0,35.91,5187300,1754288106355520406,2025-08-04T12:18:34
ONGC,INE213A01029,2025-08-04,BSE,EQ,A,sell,False,15.0,234.7,3602300,1754287969156884013,2025-08-04T12:20:12
STERTOOLS,INE334A01023,2025-08-04,NSE,EQ,EQ,buy,False,29.0,331.0,606470299,1300000059376246,2025-08-04T14:09:59
DATAPATTNS,INE0IX101010,2025-08-04,NSE,EQ,EQ,sell,False,1.0,2705.0,207645569,1100000066251010,2025-08-04T14:38:54
FINPIPE,INE183A01024,2025-08-04,NSE,EQ,EQ,buy,False,4.0,198.35,208623597,1100000072130861,2025-08-04T15:12:00
FINPIPE,INE183A01024,2025-08-04,NSE,EQ,EQ,buy,False,3.0,198.35,208623595,1100000072130861,2025-08-04T15:12:00
FINPIPE,INE183A01024,2025-08-04,NSE,EQ,EQ,buy,False,27.0,198.35,208623598,1100000072130861,2025-08-04T15:12:00
FINPIPE,INE183A01024,2025-08-04,NSE,EQ,EQ,buy,False,15.0,198.35,208623596,1100000072130861,2025-08-04T15:12:00
FINPIPE,INE183A01024,2025-08-05,NSE,EQ,EQ,buy,False,51.0,198.45,200436508,1100000002022606,2025-08-05T09:17:53
AZAD,INE02IJ01035,2025-08-05,BSE,EQ,A,sell,False,1.0,1592.6,848900,1754364600024401217,2025-08-05T09:25:31
AZAD,INE02IJ01035,2025-08-05,BSE,EQ,A,sell,False,3.0,1592.2,849300,1754364600024401217,2025-08-05T09:25:31
AZAD,INE02IJ01035,2025-08-05,BSE,EQ,A,sell,False,2.0,1592.25,849100,1754364600024401217,2025-08-05T09:25:31
ZAGGLE,INE07K301024,2025-08-05,NSE,EQ,EQ,sell,False,10.0,379.4,600896144,1300000007068804,2025-08-05T09:32:29
AWFIS,INE108V01019,2025-08-05,BSE,EQ,B,sell,False,10.0,591.05,2968700,1754366303812213318,2025-08-05T09:34:14
ITC,INE154A01025,2025-08-05,BSE,EQ,A,buy,False,24.0,415.3,1966600,1754366361961231256,2025-08-05T09:36:23
PFC,INE134E01011,2025-08-05,BSE,EQ,A,sell,False,24.0,413.0,883600,1754364600024622707,2025-08-05T09:41:48
ITDC,INE353K01014,2025-08-05,NSE,EQ,EQ,buy,False,18.0,570.0,204368130,1100000026863733,2025-08-05T10:56:01
POLYPLEX,INE633B01018,2025-08-05,BSE,EQ,B,sell,False,20.0,1171.0,3737700,1754368466572718239,2025-08-05T10:59:38
NCC,INE868B01028,2025-08-05,NSE,EQ,EQ,buy,False,1.0,213.68,402844063,1200000032215816,2025-08-05T11:15:17
NCC,INE868B01028,2025-08-05,NSE,EQ,EQ,buy,False,46.0,213.68,402844064,1200000032215816,2025-08-05T11:15:17
NAHARINDUS-T,INE289A01011,2025-08-05,BSE,EQ,T,buy,False,85.0,118.9,4312300,1754364600000047033,2025-08-05T13:29:28
ITC,INE154A01025,2025-08-06,NSE,EQ,EQ,sell,False,24.0,414.1,200082557,1100000000530228,2025-08-06T09:15:23
AGARIND,INE204E01012,2025-08-06,NSE,EQ,EQ,buy,False,31.0,950.4,88101,1000000000483156,2025-08-06T09:15:24
MGL,INE002S01010,2025-08-06,NSE,EQ,EQ,buy,False,1.0,1304.4,400116398,1200000000748843,2025-08-06T09:15:54
MGL,INE002S01010,2025-08-06,BSE,EQ,A,buy,False,2.0,1302.7,919600,1754451000057062846,2025-08-06T09:15:59
PPLPHARMA,INE0DK501011,2025-08-06,BSE,EQ,A,sell,False,50.0,192.05,133500,1754451000006061389,2025-08-06T09:16:45
AGARIND,INE204E01012,2025-08-06,NSE,EQ,EQ,sell,False,3.0,945.65,197649,1000000001314043,2025-08-06T09:16:56
AGARIND,INE204E01012,2025-08-06,NSE,EQ,EQ,sell,False,6.0,945.5,197651,1000000001314043,2025-08-06T09:16:56
AGARIND,INE204E01012,2025-08-06,NSE,EQ,EQ,sell,False,13.0,945.85,197647,1000000001314043,2025-08-06T09:16:56
AGARIND,INE204E01012,2025-08-06,NSE,EQ,EQ,sell,False,3.0,945.65,197650,1000000001314043,2025-08-06T09:16:56
AGARIND,INE204E01012,2025-08-06,NSE,EQ,EQ,sell,False,5.0,945.75,197648,1000000001314043,2025-08-06T09:16:56
AGARIND,INE204E01012,2025-08-06,NSE,EQ,EQ,sell,False,1.0,946.05,197646,1000000001314043,2025-08-06T09:16:56
NCC,INE868B01028,2025-08-06,BSE,EQ,A,sell,False,40.0,217.0,2423400,1754452912001192719,2025-08-06T09:36:00
BBL,INE464A01036,2025-08-06,NSE,EQ,EQ,buy,False,4.0,2855.0,1070818,1000000009322174,2025-08-06T09:40:13
IGIL,INE0Q9301021,2025-08-06,NSE,EQ,EQ,buy,False,26.0,363.0,201568632,1100000012601153,2025-08-06T09:50:40
M&MFIN,INE774D01024,2025-08-06,NSE,EQ,EQ,buy,False,38.0,253.0,406587822,1200000033373611,2025-08-06T11:21:51
WELSPUNLIV,INE192B01031,2025-08-06,NSE,EQ,EQ,buy,False,82.0,118.0,604008114,1300000032714901,2025-08-06T11:31:28
IGIL,INE0Q9301021,2025-08-07,NSE,EQ,EQ,sell,False,26.0,363.0,201648268,1100000013556467,2025-08-07T09:50:05
TCS,INE467B01029,2025-08-07,NSE,EQ,EQ,sell,False,3.0,3015.9,602560670,1300000023012948,2025-08-07T10:30:16
ITC,INE154A01025,2025-08-08,BSE,EQ,A,buy,False,24.0,414.5,39900,1754623800088020177,2025-08-08T09:15:01
NCC,INE868B01028,2025-08-08,NSE,EQ,EQ,sell,False,85.0,222.5,400250559,1200000001731780,2025-08-08T09:17:46
WELSPUNLIV,INE192B01031,2025-08-08,NSE,EQ,EQ,sell,False,82.0,118.54,600312443,1300000002184190,2025-08-08T09:18:39
INOXWI-RE-BE,INE066P20011,2025-08-08,NSE,EQ,BE,sell,False,10.0,25.59,200424112,1100000003098149,2025-08-08T09:20:18
LXCHEM,INE576O01020,2025-08-08,NSE,EQ,EQ,buy,False,37.0,187.7,400656182,1200000005560939,2025-08-08T09:26:46
LXCHEM,INE576O01020,2025-08-08,NSE,EQ,EQ,buy,False,6.0,187.68,400656180,1200000005560939,2025-08-08T09:26:46
LXCHEM,INE576O01020,2025-08-08,NSE,EQ,EQ,buy,False,2.0,187.7,400656183,1200000005560939,2025-08-08T09:26:46
LXCHEM,INE576O01020,2025-08-08,NSE,EQ,EQ,buy,False,8.0,187.69,400656181,1200000005560939,2025-08-08T09:26:46
LXCHEM,INE576O01020,2025-08-08,NSE,EQ,EQ,buy,False,1.0,187.66,400656179,1200000005560939,2025-08-08T09:26:46
SHAILY,INE151G01028,2025-08-08,NSE,EQ,EQ,buy,False,6.0,1579.5,601297048,1300000009967758,2025-08-08T09:45:25
CENTRALBK,INE483A01010,2025-08-08,BSE,EQ,A,buy,False,50.0,35.53,3381000,1754629575838290482,2025-08-08T10:59:06
AWFIS,INE108V01019,2025-08-11,NSE,EQ,EQ,buy,False,19.0,559.95,79996,1000000000452307,2025-08-11T09:15:29
WIPRO,INE075A01022,2025-08-11,NSE,EQ,EQ,buy,False,41.0,239.87,600165926,1300000000823806,2025-08-11T09:15:59
SHAILY,INE151G01028,2025-08-11,NSE,EQ,EQ,sell,False,1.0,1632.5,600365039,1300000002111760,2025-08-11T09:18:45
SHAILY,INE151G01028,2025-08-11,NSE,EQ,EQ,sell,False,1.0,1632.6,600365038,1300000002111760,2025-08-11T09:18:45
SHAILY,INE151G01028,2025-08-11,NSE,EQ,EQ,sell,False,4.0,1631.2,600365040,1300000002111760,2025-08-11T09:18:45
GAEL,INE036B01030,2025-08-11,NSE,EQ,EQ,buy,False,10.0,103.42,200707433,1100000004814192,2025-08-11T09:24:41
LODHA,INE670K01029,2025-08-11,BSE,EQ,A,buy,False,2.0,1212.3,1855800,1754883000011569586,2025-08-11T09:25:37
JSWENERGY,INE121E01018,2025-08-11,NSE,EQ,EQ,buy,False,19.0,530.0,202081251,1100000015764317,2025-08-11T10:01:38
DEEDEV,INE841L01016,2025-08-11,NSE,EQ,EQ,sell,False,35.0,298.4,206795609,1100000060753390,2025-08-11T14:00:40
LXCHEM,INE576O01020,2025-08-11,NSE,EQ,EQ,buy,False,25.0,184.81,406435428,1200000068717114,2025-08-11T14:50:32
LXCHEM,INE576O01020,2025-08-11,NSE,EQ,EQ,buy,False,10.0,184.8,406435427,1200000068717114,2025-08-11T14:50:32
LXCHEM,INE576O01020,2025-08-11,NSE,EQ,EQ,buy,False,1.0,184.8,406435419,1200000068717114,2025-08-11T14:50:32
LXCHEM,INE576O01020,2025-08-11,NSE,EQ,EQ,buy,False,1.0,184.8,406435421,1200000068717114,2025-08-11T14:50:32
LXCHEM,INE576O01020,2025-08-11,NSE,EQ,EQ,buy,False,1.0,184.8,406435422,1200000068717114,2025-08-11T14:50:32
LXCHEM,INE576O01020,2025-08-11,NSE,EQ,EQ,buy,False,1.0,184.8,406435424,1200000068717114,2025-08-11T14:50:32
LXCHEM,INE576O01020,2025-08-11,NSE,EQ,EQ,buy,False,1.0,184.8,406435426,1200000068717114,2025-08-11T14:50:32
LXCHEM,INE576O01020,2025-08-11,NSE,EQ,EQ,buy,False,5.0,184.8,406435420,1200000068717114,2025-08-11T14:50:32
LXCHEM,INE576O01020,2025-08-11,NSE,EQ,EQ,buy,False,5.0,184.8,406435423,1200000068717114,2025-08-11T14:50:32
LXCHEM,INE576O01020,2025-08-11,NSE,EQ,EQ,buy,False,5.0,184.8,406435425,1200000068717114,2025-08-11T14:50:32
IGPL,INE204A01010,2025-08-12,NSE,EQ,EQ,buy,False,21.0,434.0,200072474,1100000000498192,2025-08-12T09:15:17
AWFIS,INE108V01019,2025-08-12,BSE,EQ,B,sell,False,20.0,617.0,4298500,1754969400000959182,2025-08-12T09:34:03
STERTOOLS,INE334A01023,2025-08-12,NSE,EQ,EQ,buy,False,16.0,309.55,601608297,1300000007721787,2025-08-12T09:34:45
STERTOOLS,INE334A01023,2025-08-12,NSE,EQ,EQ,buy,False,17.0,309.55,601601327,1300000007721787,2025-08-12T09:34:45
TORNTPOWER,INE813H01021,2025-08-12,BSE,EQ,A,sell,False,2.0,1352.4,4469600,1754979140972690696,2025-08-12T12:25:00
TORNTPOWER,INE813H01021,2025-08-12,BSE,EQ,A,sell,False,2.0,1352.45,4469400,1754979140972690696,2025-08-12T12:25:00
TORNTPOWER,INE813H01021,2025-08-12,BSE,EQ,A,sell,False,4.0,1352.35,4469900,1754979140972690696,2025-08-12T12:25:00
TORNTPOWER,INE813H01021,2025-08-12,BSE,EQ,A,sell,False,6.0,1352.3,4470200,1754979140972690696,2025-08-12T12:25:00
LXCHEM,INE576O01020,2025-08-12,NSE,EQ,EQ,sell,False,1.0,183.77,403612729,1200000043226744,2025-08-12T12:29:57
LXCHEM,INE576O01020,2025-08-12,NSE,EQ,EQ,sell,False,26.0,183.77,403612730,1200000043226744,2025-08-12T12:29:57
LXCHEM,INE576O01020,2025-08-12,NSE,EQ,EQ,sell,False,3.0,183.78,403612728,1200000043226744,2025-08-12T12:29:57
PPLPHARMA,INE0DK501011,2025-08-12,NSE,EQ,EQ,buy,False,36.0,189.93,403682403,1200000043898108,2025-08-12T12:35:09
PPLPHARMA,INE0DK501011,2025-08-12,NSE,EQ,EQ,buy,False,16.0,189.93,403682404,1200000043898108,2025-08-12T12:35:09
JINDALSAW,INE324A01032,2025-08-12,NSE,EQ,EQ,buy,False,49.0,200.39,204859656,1100000041814291,2025-08-12T12:42:28
LXCHEM,INE576O01020,2025-08-13,BSE,EQ,A,sell,False,27.0,186.65,5913200,1755062537745748666,2025-08-13T11:33:33
LXCHEM,INE576O01020,2025-08-13,BSE,EQ,A,sell,False,3.0,186.6,5913400,1755062537745748666,2025-08-13T11:33:33
BBL,INE464A01036,2025-08-13,BSE,EQ,A,sell,False,2.0,2822.85,3029300,1755061844271928536,2025-08-13T11:35:18
WIPRO,INE075A01022,2025-08-13,NSE,EQ,EQ,sell,False,20.0,241.09,603622759,1300000029314586,2025-08-13T11:36:26
