Date,Symbol,Invested Amount,Absolute Profit,Yield Per Day,Age of Stock,Profit Percentage,ROI per day
2025-08-05,DATAPATTNS,8260.299998999999,-276.0999989999982,-16.2411764117646,17,-3.3424936023319147,-0.1966172707254067
2025-08-05,DEEDEV,9947.0,-495.25,-123.8125,4,-4.978888106966925,-1.2447220267417312
2025-08-05,ELECTCAST,26479.7001,-3264.200100000002,-27.430252941176487,119,-12.327179264390542,-0.1035897417175675
2025-08-05,FINPIPE,19755.129998,-651.949998,-651.949998,1,-3.30015544350254,-3.30015544350254
2025-08-05,FIVESTAR,15227.15,-1374.25,-152.69444444444446,9,-9.02499811192508,-1.0027775679916755
2025-08-05,GAEL,14594.19988,-814.1998800000001,-23.94705529411765,34,-5.578927839105353,-0.1640861129148633
2025-08-05,INDUSTOWER,18445.149996,-619.5499959999979,-206.51666533333264,3,-3.3588775159559723,-1.1196258386519908
2025-08-05,INFY,19269.0,-1745.4000000000017,-42.57073170731711,41,-9.058072551767095,-0.2209285988235877
2025-08-05,INOXWIND,30108.94999,-2709.169990000002,-123.14409045454556,22,-8.99788930168535,-0.4089949682584249
2025-08-05,IRCTC,38434.3,-9384.299999999996,-27.439473684210512,342,-24.416471745290007,-0.07139319223769
2025-08-05,ITDC,19816.700012,-458.8000119999997,-458.8000119999997,1,-2.3152190411227567,-2.3152190411227567
2025-08-05,JINDALSAW,21788.04993,-1766.799930000001,-70.67199720000004,25,-8.109031949515092,-0.3243612779806037
2025-08-05,LODHA,27393.49998,-1479.4999800000005,-87.02941058823532,17,-5.400916206692039,-0.3177009533348258
2025-08-05,LUXIND,26970.599997,-1605.5999970000012,-89.1999998333334,18,-5.953148973988697,-0.3307304985549276
2025-08-05,LXCHEM,9945.0,-211.64999999999964,-211.64999999999964,1,-2.1282051282051246,-2.1282051282051246
2025-08-05,MGL,11731.2,-1347.2000000000007,-112.26666666666672,12,-11.483906164757231,-0.956992180396436
2025-08-05,NAHARINDUS-BE,19188.0,-712.9199999999983,0.0,0,-3.715447154471536,0.0
2025-08-05,NCC,16828.5,-362.7000000000007,-90.67500000000018,4,-2.155272305909622,-0.5388180764774055
2025-08-05,ONGC,15891.630018,-414.63001799999984,-41.46300179999999,10,-2.6091094338992296,-0.2609109433899229
2025-08-05,PERSISTENT,26880.0,-922.5,-51.25,18,-3.4319196428571432,-0.1906622023809524
2025-08-05,PFC,0.0,0.0,0.0,0,0.0,0.0
2025-08-05,POLYPLEX,31808.786157,-585.9861569999957,-12.208044937499912,48,-1.84221477081118,-0.0383794743918995
2025-08-05,PPLPHARMA,19432.4,116.15000000000146,38.71666666666715,3,0.5977130977131051,0.1992376992377017
2025-08-05,RAJESHEXPO,33522.0,-14522.0,-57.85657370517928,251,-43.320804247956566,-0.1725928456093887
2025-08-05,SOLARINDS,46549.999998,-1795.999997999999,-78.08695643478258,23,-3.858216966868236,-0.1677485637768798
2025-08-05,STERTOOLS,18569.00001,-619.7500099999997,-154.93750249999994,4,-3.3375518857571467,-0.8343879714392867
2025-08-05,TATAMOTORS,52964.85,-13688.85,-47.36626297577854,289,-25.84515957281102,-0.089429617899
2025-08-05,TATATECH,25477.94998,-1394.4499799999976,-11.15559983999998,125,-5.473163975495009,-0.04378531180396
2025-08-05,TCS,9047.1,139.35000000000218,139.35000000000218,1,1.5402725735318743,1.5402725735318743
2025-08-05,TORNTPOWER,18102.0,266.0,88.66666666666667,3,1.4694508894044858,0.4898169631348286
2025-08-05,WIPRO,9880.0,-44.0,-8.8,5,-0.4453441295546558,-0.0890688259109311
2025-08-05,ZAGGLE,14826.367335,-187.71733499999937,-20.8574816666666,9,-1.2661047089860151,-0.1406783009984461
2025-08-06,AARTIIND,40887.24997,-14154.249969999995,-44.09423666666666,321,-34.61775976712869,-0.1078434883711174
2025-08-06,AWFIS,16114.14999,-455.4999899999984,-56.93749874999981,8,-2.8267081433564245,-0.353338517919553
2025-08-06,BAJAJHFL,22321.499928,-1688.159928000001,-11.179867072847689,151,-7.562932300451637,-0.0500856443738519
2025-08-06,BBL,11704.6,-284.6000000000004,0.0,0,-2.4315226492148416,0.0
2025-08-06,CENTRALBK,23679.099472,-688.2994719999988,-62.57267927272717,11,-2.906780609684492,-0.2642527826985901
2025-08-06,CMSINFO,14204.999986,-716.8999859999985,-119.48333099999977,6,-5.046814408353064,-0.8411357347255106
2025-08-06,COALINDIA,27381.249968,-702.9999680000001,-17.5749992,40,-2.5674502399327426,-0.0641862559983185
2025-08-06,DATAPATTNS,8260.299998999999,-441.6999989999995,-24.538888833333303,18,-5.347263405124174,-0.2970701891735652
2025-08-06,DEEDEV,9947.0,-631.75,-126.35,5,-6.351161154116819,-1.2702322308233638
2025-08-06,ELECTCAST,26479.69989,-3778.69989,-31.48916575,120,-14.270176420794774,-0.1189181368399564
2025-08-06,FINPIPE,29876.079940000003,-1149.279940000004,-287.319985000001,4,-3.84682308491642,-0.961705771229105
2025-08-06,FIVESTAR,15227.15,-1728.4500000000007,-172.84500000000008,10,-11.35110641190243,-1.135110641190243
2025-08-06,GAEL,14594.19988,-980.5998799999998,-28.017139428571426,35,-6.71910682368974,-0.1919744806768497
2025-08-06,INDUSTOWER,18445.149996,-661.1499960000001,-165.28749900000005,4,-3.5844110573423174,-0.8961027643355793
2025-08-06,INFY,19269.0,-1962.5999999999983,-46.72857142857139,42,-10.185271679900351,-0.2425064685690559
2025-08-06,INOXWI-RE,0.0,274.0,0.0,0,0.0,0.0
2025-08-06,INOXWIND,30108.94999,-3339.0499899999995,-145.1760865217391,23,-11.089891846474185,-0.4821692107162688
2025-08-06,IRCTC,38434.3,-9282.299999999996,-27.06209912536442,343,-24.15108379754541,-0.0704113230249137
2025-08-06,ITC,0.0,0.0,0.0,0,0.0,0.0
2025-08-06,ITDC,30076.700004,-1071.100004,-178.51666733333332,6,-3.5612284720649234,-0.5935380786774872
2025-08-06,JINDALSAW,21788.04993,-2265.549930000001,-87.1365357692308,26,-10.398130797747813,-0.3999281076056851
2025-08-06,LODHA,27393.49998,-1746.1999800000012,-97.01111000000007,18,-6.374504832441645,-0.3541391573578691
2025-08-06,LUXIND,26970.599997,-1692.999996999999,-89.10526299999995,19,-6.277205539321762,-0.3303792389116717
2025-08-06,LXCHEM,9945.0,-438.6000000000004,-219.30000000000013,2,-4.410256410256414,-2.205128205128207
2025-08-06,MGL,11731.2,-1368.0,-195.42857142857144,7,-11.661211129296236,-1.6658873041851765
2025-08-06,NAHARINDUS,29294.500022,-627.5500219999994,-156.88750549999986,4,-2.142211068728645,-0.5355527671821614
2025-08-06,NCC,18272.5928,95.90720000000148,19.181440000000293,5,0.5248691362508854,0.104973827250177
2025-08-06,ONGC,15891.629952,-470.7299520000015,-42.79363200000014,11,-2.962125052130093,-0.2692840956481903
2025-08-06,PERSISTENT,26880.0,-1430.0,-75.26315789473684,19,-5.319940476190476,-0.2799968671679198
2025-08-06,POLYPLEX,31382.949987,-889.149986999997,-18.14591810204076,49,-2.8332262816858087,-0.0578209445242001
2025-08-06,PPLPHARMA,9812.4,-285.59999999999854,-142.79999999999927,2,-2.910602910602896,-1.4553014553014478
2025-08-06,RAJESHEXPO,33522.0,-15345.0,-60.892857142857146,252,-45.77590835868982,-0.1816504299948008
2025-08-06,SOLARINDS,46549.999998,-1108.999997999999,-46.20833324999997,24,-2.382384528566374,-0.0992660220235989
2025-08-06,STERTOOLS,18568.999955,-930.4999549999992,-186.09999099999987,5,-5.011039675022711,-1.002207935004542
2025-08-06,TATAMOTORS,52964.85,-13823.85,-47.66844827586206,290,-26.10004559627753,-0.0900001572285432
2025-08-06,TATATECH,25477.94998,-1879.1999799999976,-14.914285555555535,126,-7.3757895806968605,-0.0585380125452131
2025-08-06,TCS,9047.1,50.400000000001455,25.200000000000728,2,0.5570845906423215,0.2785422953211607
2025-08-06,TORNTPOWER,18102.0,455.0,113.75,4,2.51353441608662,0.628383604021655
2025-08-06,WIPRO,9880.0,-230.0,-38.333333333333336,6,-2.327935222672065,-0.3879892037786774
2025-08-06,ZAGGLE,14768.000013,-636.3500129999993,-63.63500129999993,10,-4.308978957474485,-0.4308978957474485
2025-08-07,AARTIIND,40887.24997,-14395.749969999995,-44.707298043478254,322,-35.20840844165974,-0.1093428833591917
2025-08-07,AWFIS,16114.14999,-884.7999900000013,-98.31111000000016,9,-5.490826326856111,-0.6100918140951235
2025-08-07,BAJAJHFL,22321.499928,-1746.3999280000023,-11.489473210526333,152,-7.823846666367279,-0.0514726754366268
2025-08-07,BBL,23124.6,-354.1999999999971,-70.83999999999942,5,-1.5317021699834683,-0.3063404339966936
2025-08-07,CENTRALBK,23679.099472,-868.6194720000021,-72.38495600000017,12,-3.668296055883058,-0.3056913379902548
2025-08-07,CMSINFO,14204.999986,-329.39998599999853,-47.05714085714265,7,-2.3189016988711355,-0.331271671267305
2025-08-07,COALINDIA,27381.249968,-436.7499680000001,-10.65243824390244,41,-1.595069503804327,-0.0389041342391299
2025-08-07,DATAPATTNS,8260.299998999999,-551.4999989999997,-29.026315736842086,19,-6.676512948279903,-0.3513954183305212
2025-08-07,DEEDEV,9947.0,-183.75,-30.625,6,-1.8472906403940887,-0.3078817733990148
2025-08-07,ELECTCAST,26479.69989,-4975.69989,-41.12148669421487,121,-18.790620402306985,-0.1552943834901403
2025-08-07,FINPIPE,29876.079940000003,-1867.0799400000035,-373.4159880000007,5,-6.249414058837878,-1.2498828117675758
2025-08-07,FIVESTAR,15227.15,-1784.7999999999993,-162.2545454545454,11,-11.721169095989724,-1.065560826908157
2025-08-07,GAEL,14594.19988,-974.0998799999998,-27.058329999999994,36,-6.674568582104412,-0.1854046828362336
2025-08-07,IGIL,0.0,0.0,0.0,0,0.0,0.0
2025-08-07,INDUSTOWER,18445.149996,-1017.3499960000008,-203.46999920000016,5,-5.515542005462805,-1.1031084010925611
2025-08-07,INFY,19269.0,-2026.199999999997,-47.12093023255808,43,-10.51533551300014,-0.2445426863488404
2025-08-07,INOXWI-RE-BE,0.0,249.6,0.0,0,0.0,0.0
2025-08-07,INOXWIND,30108.94999,-3652.179990000004,-152.17416625000018,24,-12.129881617303134,-0.5054117340542973
2025-08-07,IRCTC,38434.3,-9348.299999999996,-27.17529069767441,344,-24.322805410791915,-0.0707058296825346
2025-08-07,ITDC,30076.699951999995,-1156.899951999996,-165.27142171428517,7,-3.846498963803594,-0.5494998519719421
2025-08-07,JINDALSAW,21788.04993,-1857.049930000001,-68.77962703703707,27,-8.523249836338156,-0.3156759198643761
2025-08-07,LODHA,27393.49998,-1723.099979999999,-90.6894726315789,19,-6.290178258557813,-0.3310620136083059
2025-08-07,LUXIND,26970.599997,-1945.699997000004,-97.28499985000016,20,-7.214151695610879,-0.360707584780544
2025-08-07,LXCHEM,9945.0,-516.1200000000008,-172.04000000000028,3,-5.189743589743598,-1.7299145299145329
2025-08-07,M&MFIN,9614.0,70.29999999999927,7.029999999999927,10,0.7312252964426802,0.073122529644268
2025-08-07,MGL,15641.000001,-1396.0000010000003,-126.90909100000005,11,-8.925260539036811,-0.8113873217306192
2025-08-07,NAHARINDUS-BE,29294.499781,-1451.769780999999,0.0,0,-4.95577597109747,0.0
2025-08-07,NCC,18241.46002,661.6899799999992,110.2816633333332,6,3.6273959391107953,0.6045659898517992
2025-08-07,ONGC,15891.629952,-464.12995200000114,-38.6774960000001,12,-2.920593755340932,-0.2433828129450776
2025-08-07,PERSISTENT,26880.0,-967.5,-48.375,20,-3.5993303571428568,-0.1799665178571428
2025-08-07,POLYPLEX,31382.949987,-710.949987,-14.21899974,50,-2.265402032933495,-0.0453080406586699
2025-08-07,PPLPHARMA,9687.45,96.90000000000146,32.30000000000049,3,1.0002632271650584,0.3334210757216861
2025-08-07,RAJESHEXPO,33522.0,-15422.0,-60.95652173913044,253,-46.00560825726389,-0.1818403488429402
2025-08-07,SOLARINDS,46549.999998,-1842.1999979999964,-73.68799991999985,25,-3.9574650871732455,-0.1582986034869298
2025-08-07,STERTOOLS,18568.999955,-1342.999954999999,-223.8333258333332,6,-7.232484023127886,-1.2054140038546477
2025-08-07,TATAMOTORS,52964.85,-14114.85,-48.50463917525773,291,-26.64946658019422,-0.0915789229559938
2025-08-07,TATATECH,25477.94998,-1994.6999799999976,-15.706299055118093,127,-7.8291227573875535,-0.0616466358849413
2025-08-07,TCS,0.0,0.0,0.0,0,0.0,0.0
2025-08-07,TORNTPOWER,18102.0,917.0,183.4,5,5.065738592420727,1.0131477184841455
2025-08-07,WELSPUNLIV,9676.0,63.13999999999942,63.13999999999942,1,0.6525423728813499,0.6525423728813499
2025-08-07,WIPRO,9880.0,-182.0,-26.0,7,-1.8421052631578945,-0.2631578947368421
2025-08-07,ZAGGLE,14767.999974,219.70002600000043,19.97272963636368,11,1.4876762350135175,0.1352432940921379
2025-08-08,AARTIIND,40887.24997,-14630.249969999995,-45.29489154798761,323,-35.781936864755096,-0.1107799902933594
2025-08-08,AWFIS,16114.14999,-907.7499899999984,-90.77499899999984,10,-5.633247739181547,-0.5633247739181547
2025-08-08,BAJAJHFL,22321.499928,-1855.599928,-12.12810410457516,153,-8.313061102459079,-0.0543337326958109
2025-08-08,BBL,23124.6,-884.5999999999985,-147.43333333333308,6,-3.825363465746429,-0.6375605776244048
2025-08-08,CENTRALBK,23679.099472,-630.3394720000033,-48.48765169230795,13,-2.662007787692118,-0.2047698298224706
2025-08-08,CMSINFO,14204.999986,-409.9999859999989,-51.24999824999986,8,-2.886307542443379,-0.3607884428054224
2025-08-08,COALINDIA,27381.249968,-422.54996799999935,-10.060713523809508,42,-1.5432091978774756,-0.0367430761399398
2025-08-08,DATAPATTNS,8260.299998999999,-977.7999989999988,-48.88999994999995,20,-11.837342458728768,-0.5918671229364384
2025-08-08,DEEDEV,9947.0,-742.0,-106.0,7,-7.459535538353272,-1.0656479340504674
2025-08-08,ELECTCAST,26479.69989,-5330.599890000001,-43.69344172131149,122,-20.13089238980798,-0.1650073146705572
2025-08-08,FINPIPE,29876.079940000003,-1918.8799400000023,-319.81332333333376,6,-6.422796912626022,-1.070466152104337
2025-08-08,FIVESTAR,15227.15,-1892.9,-157.74166666666665,12,-12.431085265463333,-1.0359237721219443
2025-08-08,GAEL,14594.19988,-1243.19988,-33.59999675675676,37,-8.51845178373698,-0.2302284265874859
2025-08-08,INDUSTOWER,18445.149996,-1168.149996,-194.69166600000003,6,-6.333101092988261,-1.0555168488313769
2025-08-08,INFY,19269.0,-2185.199999999997,-49.6636363636363,44,-11.340495095749636,-0.2577385249034007
2025-08-08,INOXWI-RE-BE,0.0,0.0,0.0,0,0.0,0.0
2025-08-08,INOXWIND,30108.94999,-4796.099990000002,-191.8439996000001,25,-15.929150606689763,-0.6371660242675905
2025-08-08,IRCTC,38434.3,-9688.299999999996,-28.082028985507232,345,-25.207431903273893,-0.0730650200094895
2025-08-08,ITDC,30076.699951999995,-1247.899951999996,-155.98749399999951,8,-4.149058753093074,-0.5186323441366343
2025-08-08,JINDALSAW,21788.04993,-2168.64993,-77.4517832142857,28,-9.953391592948307,-0.3554782711767252
2025-08-08,LODHA,27393.49998,-2127.349979999999,-106.36749899999997,20,-7.765893301524733,-0.3882946650762366
2025-08-08,LUXIND,26970.599997,-2042.5999970000007,-97.26666652380958,21,-7.573431800654061,-0.3606396095549553
2025-08-08,LXCHEM,9945.0,-510.0,0.0,0,-5.128205128205128,0.0
2025-08-08,M&MFIN,9614.0,-13.299999999999272,-1.209090909090843,11,-0.138339920948609,-0.0125763564498735
2025-08-08,MGL,15640.99999,-1118.7999899999995,-93.23333249999996,12,-7.152995273417933,-0.5960829394514945
2025-08-08,NAHARINDUS-BE,29294.499781,-1531.299780999998,0.0,0,-5.227260381463067,0.0
2025-08-08,NCC,0.0,0.0,0.0,0,0.0,0.0
2025-08-08,ONGC,15891.629952,-484.5899520000021,-37.27615015384632,13,-3.0493407753873303,-0.2345646750297946
2025-08-08,PERSISTENT,26880.0,-1352.5,-64.4047619047619,21,-5.031622023809524,-0.2396010487528344
2025-08-08,POLYPLEX,31382.949987,-856.7499870000029,-16.799019352941233,51,-2.7299855091854046,-0.0535291276310863
2025-08-08,PPLPHARMA,9687.45,6.1200000000008,1.5300000000002,4,0.063174519610432,0.015793629902608
2025-08-08,RAJESHEXPO,33522.0,-15852.0,-62.40944881889764,254,-47.28834795059961,-0.1861745982307071
2025-08-08,SOLARINDS,46549.999998,-3181.849998000005,-122.37884607692328,26,-6.835338341861895,-0.2628976285331498
2025-08-08,STERTOOLS,18568.999955,-1983.7499549999995,-283.3928507142856,7,-10.68312757718459,-1.5261610824549414
2025-08-08,TATAMOTORS,52964.85,-14966.85,-51.25633561643835,292,-28.258080594960617,-0.0967742486128788
2025-08-08,TATATECH,25477.94998,-2409.4499799999976,-18.82382796874998,128,-9.457000982776863,-0.0738828201779442
2025-08-08,TORNTPOWER,18102.0,565.6000000000022,94.26666666666704,6,3.1245166279969183,0.5207527713328197
2025-08-08,WELSPUNLIV,0.0,0.0,0.0,0,0.0,0.0
2025-08-08,WIPRO,9880.0,-298.0,-37.25,8,-3.0161943319838054,-0.3770242914979756
2025-08-08,ZAGGLE,14767.999974,151.45002600000043,12.620835500000036,12,1.025528346875933,0.0854606955729944
2025-08-11,AARTIIND,40887.24997,-14633.749969999995,-44.888803588957046,326,-35.790496990472946,-0.1097868005842728
2025-08-11,AWFIS,16114.14999,-1014.39999,-253.5999975,4,-6.295088419988078,-1.5737721049970197
2025-08-11,BAJAJHFL,22321.499928,-1810.099928,-11.603204666666665,156,-8.109221754087491,-0.05198219073133
2025-08-11,BBL,23124.6,-688.5999999999985,-76.51111111111095,9,-2.977781237297072,-0.3308645819218968
2025-08-11,CENTRALBK,25455.600066,-554.8800659999979,-34.68000412499987,16,-2.179795662099235,-0.1362372288812021
2025-08-11,CMSINFO,14204.999986,-673.4999859999989,-61.22727145454535,11,-4.74128818489109,-0.4310261986264627
2025-08-11,COALINDIA,27381.249968,-216.6499679999979,-4.814443733333286,45,-0.7912347619381621,-0.0175829947097369
2025-08-11,DATAPATTNS,8260.299998999999,-717.3999989999984,-31.19130430434776,23,-8.684914580425017,-0.3776049817576094
2025-08-11,DEEDEV,0.0,0.0,0.0,0,0.0,0.0
2025-08-11,ELECTCAST,26479.69989,-5374.69989,-42.99759912,125,-20.29743506281105,-0.1623794805024884
2025-08-11,FINPIPE,29876.079940000003,-1846.3599400000053,-205.15110444444508,9,-6.180060917322628,-0.6866734352580698
2025-08-11,FIVESTAR,15227.15,-1959.5999999999983,-130.6399999999999,15,-12.86911864662789,-0.8579412431085259
2025-08-11,GAEL,14594.19988,-1078.0998799999998,-32.66969333333333,33,-7.387180447469655,-0.2238539529536259
2025-08-11,INDUSTOWER,18445.149996,-900.3499960000008,-100.03888844444454,9,-4.881228920313741,-0.542358768923749
2025-08-11,INFY,19269.0,-2133.0,-45.38297872340426,47,-11.069593647828118,-0.2355232691027259
2025-08-11,INOXWIND,30108.94999,-4461.249990000004,-159.33035678571443,28,-14.81702281707501,-0.5291793863241075
2025-08-11,IRCTC,38434.3,-9502.299999999996,-27.30545977011493,348,-24.723489175033748,-0.0710445091236602
2025-08-11,ITC,9948.0,56.400000000001455,18.800000000000484,3,0.5669481302774573,0.1889827100924857
2025-08-11,ITDC,30076.699951999995,-1463.6999519999954,-133.0636319999996,11,-4.8665576819795495,-0.4424143347254136
2025-08-11,JINDALSAW,21788.04993,-2470.7499300000018,-79.70161064516135,31,-11.339931466734992,-0.3658042408624191
2025-08-11,LODHA,27393.49998,-1681.099979999999,-88.47894631578943,19,-6.13685721513268,-0.3229924850069831
2025-08-11,LUXIND,26970.599997,-1909.5999970000007,-79.56666654166672,24,-7.080302244712428,-0.2950125935296845
2025-08-11,LXCHEM,20080.560045,-713.3100449999984,-356.6550224999992,2,-3.552241787089053,-1.7761208935445267
2025-08-11,M&MFIN,9614.0,47.5,3.392857142857143,14,0.4940711462450593,0.0352907961603613
2025-08-11,MGL,15640.99999,-929.5999899999988,-61.973332666666586,15,-5.943353945363686,-0.3962235963575791
2025-08-11,NAHARINDUS-BE,29294.499781,-1938.5897809999988,0.0,0,-6.617589634547509,0.0
2025-08-11,ONGC,15891.629952,-461.4899520000017,-28.843122000000108,16,-2.903981236625272,-0.1814988272890794
2025-08-11,PERSISTENT,26880.0,-1025.0,-42.708333333333336,24,-3.813244047619048,-0.1588851686507936
2025-08-11,POLYPLEX,31382.949987,-570.5499869999985,-10.565740499999972,54,-1.8180253520983267,-0.033667136149969
2025-08-11,PPLPHARMA,9687.45,-0.5099999999983993,-0.0728571428569141,7,-0.0052645433008521,-0.0007520776144074
2025-08-11,RAJESHEXPO,33522.0,-15873.0,-61.76264591439688,257,-47.35099337748344,-0.1842451104182235
2025-08-11,SHAILY,0.0,0.0,0.0,0,0.0,0.0
2025-08-11,SOLARINDS,46549.999998,-1876.999998,-64.72413786206894,29,-4.032223411558848,-0.1390421866054775
2025-08-11,STERTOOLS,18568.999955,-2000.2499549999995,-200.0249955,10,-10.771985351108798,-1.0771985351108797
2025-08-11,TATAMOTORS,52964.85,-13739.85,-46.5757627118644,295,-25.941449848342813,-0.0879371181299756
2025-08-11,TATATECH,25477.94998,-2374.4499799999976,-18.1255723664122,131,-9.319627292870592,-0.071142193075348
2025-08-11,TORNTPOWER,18102.0,728.0,80.88888888888889,9,4.021655065738592,0.4468505628598436
2025-08-11,WIPRO,9880.0,-212.0,0.0,0,-2.145748987854251,0.0
2025-08-11,ZAGGLE,14767.999974,-115.69997400000102,-7.713331600000068,15,-0.7834505295483354,-0.0522300353032223
2025-08-12,AARTIIND,40887.24997,-14840.249969999995,-45.38302743119265,327,-36.29554440782557,-0.1109955486477846
2025-08-12,AWFIS,15121.373904,-67.37390400000004,-13.474780800000008,5,-0.4455541171571577,-0.0891108234314315
2025-08-12,BAJAJHFL,22321.499928,-1862.879928000002,-11.865477248407656,157,-8.345675398198546,-0.053157168141392
2025-08-12,BBL,23124.6,-784.5999999999985,-78.45999999999985,10,-3.392923553272267,-0.3392923553272267
2025-08-12,CENTRALBK,25455.599372,-339.73937200000364,-19.98466894117669,17,-1.334635130900518,-0.078507948876501
2025-08-12,CMSINFO,14204.999986,-688.9999859999989,-57.41666549999991,12,-4.850404693270367,-0.4042003911058638
2025-08-12,COALINDIA,27381.249968,-14.299967999999351,-0.3108688695652033,46,-0.0522254024805714,-0.0011353348365341
2025-08-12,DATAPATTNS,8260.299998999999,-680.6499989999984,-28.36041662499993,24,-8.240015484696665,-0.3433339785290277
2025-08-12,ELECTCAST,26479.69989,-5320.099889999998,-42.22301499999998,126,-20.09123937242628,-0.1594542807335419
2025-08-12,FINPIPE,29876.079940000003,-1565.159940000005,-156.5159940000005,10,-5.238839711044116,-0.5238839711044115
2025-08-12,FIVESTAR,15227.15,-2061.9500000000007,-128.87187500000005,16,-13.541273317725253,-0.8463295823578283
2025-08-12,GAEL,15628.40006,-1131.40006,-29.77368578947368,38,-7.239385066010397,-0.190510133316063
2025-08-12,INDUSTOWER,18445.149996,-791.1499960000001,-79.1149996,10,-4.28920337417461,-0.428920337417461
2025-08-12,INFY,19269.0,-2179.800000000003,-45.41250000000006,48,-11.312470808033645,-0.2356764751673675
2025-08-12,INOXWIND,30108.94999,-4631.389990000003,-159.7031031034484,29,-15.382103964230614,-0.5304173780769177
2025-08-12,IRCTC,38434.3,-9608.299999999996,-27.530945558739244,349,-24.99928449327813,-0.0716311876598227
2025-08-12,ITC,9948.0,44.400000000001455,11.100000000000364,4,0.4463208685162993,0.1115802171290748
2025-08-12,ITDC,30076.699951999995,-756.4999519999947,-63.04166266666622,12,-2.515235890929883,-0.2096029909108235
2025-08-12,JINDALSAW,21788.04993,-2883.049930000001,-360.3812412500001,8,-13.23225318127404,-1.654031647659255
2025-08-12,JSWENERGY,10070.0,59.85000000000037,59.85000000000037,1,0.5943396226415131,0.5943396226415131
2025-08-12,LODHA,29818.09999,-1891.4999899999968,-85.97727227272712,22,-6.34346249638422,-0.2883392043811009
2025-08-12,LUXIND,26970.599997,-2483.3999970000004,-99.33599988000002,25,-9.207804043203469,-0.3683121617281387
2025-08-12,LXCHEM,24573.90819,-868.4081900000019,-217.10204750000048,4,-3.533862759173928,-0.8834656897934821
2025-08-12,M&MFIN,9614.0,134.89999999999964,8.99333333333331,15,1.4031620553359647,0.0935441370223976
2025-08-12,MGL,15640.99999,-716.199990000001,-44.76249937500006,16,-4.578991052093217,-0.286186940755826
2025-08-12,NAHARINDUS-BE,29294.499781,-1772.299780999998,0.0,0,-6.049940412873978,0.0
2025-08-12,ONGC,15891.629952,-347.3099519999996,-20.429997176470565,17,-2.1854898021728086,-0.128558223657224
2025-08-12,PERSISTENT,26880.0,-700.0,-28.0,25,-2.604166666666667,-0.1041666666666666
2025-08-12,POLYPLEX,31382.949987,-791.949987,-14.399090672727272,55,-2.5235039641845507,-0.0458818902579009
2025-08-12,PPLPHARMA,9687.45,-30.599999999998545,0.0,0,-0.315872598052104,0.0
2025-08-12,RAJESHEXPO,33522.0,-15647.0,-60.64728682170543,258,-46.67680925959072,-0.1809178653472508
2025-08-12,SOLARINDS,46549.999998,-2773.999998,-92.46666659999998,30,-5.959183669428965,-0.1986394556476321
2025-08-12,STERTOOLS,18568.999955,-1656.499954999999,-414.12498874999983,4,-8.92078172768782,-2.230195431921955
2025-08-12,TATAMOTORS,52964.85,-13730.85,-46.38800675675675,296,-25.924457446778383,-0.0875826265093864
2025-08-12,TATATECH,25477.94998,-2405.9499799999976,-18.22689378787877,132,-9.443263613786238,-0.0715398758620169
2025-08-12,TORNTPOWER,0.0,0.0,0.0,0,0.0,0.0
2025-08-12,WIPRO,19714.670028,-136.97002799999973,-19.56714685714282,7,-0.6947619605373379,-0.0992517086481911
2025-08-12,ZAGGLE,14767.999974,-250.2499740000003,-15.640623375000018,16,-1.6945420804481397,-0.1059088800280087
2025-08-13,AARTIIND,40887.24997,-13954.749969999995,-42.5449694207317,328,-34.12983260121174,-0.1040543676866211
2025-08-13,AWFIS,14832.050012000002,484.5499879999989,80.75833133333315,6,3.2669117728700305,0.5444852954783385
2025-08-13,BAJAJHFL,22321.499928,-1828.2999280000004,-11.571518531645571,158,-8.190757493436129,-0.0518402373002286
2025-08-13,BBL,23124.6,-544.1999999999971,-49.472727272727006,11,-2.353338003684376,-0.2139398185167614
2025-08-13,CENTRALBK,25455.599372,-450.7793720000009,-25.04329844444449,18,-1.7708456415127185,-0.0983803134173732
2025-08-13,CMSINFO,14204.999986,-704.4999859999989,-54.19230661538453,13,-4.959521201649644,-0.3815016308961265
2025-08-13,COALINDIA,27381.249968,10.550031999999192,0.2244687659574296,47,0.0385301328914086,0.0008197900615193
2025-08-13,DATAPATTNS,8260.299998999999,-697.1499989999984,-27.885999959999936,25,-8.439766099105313,-0.3375906439642125
2025-08-13,ELECTCAST,26479.69989,-5374.69989,-42.32047157480315,127,-20.29743506281105,-0.1598223233292209
2025-08-13,FINPIPE,29876.079940000003,-1664.3199400000012,-151.30181272727285,11,-5.570744031152841,-0.5064312755593492
2025-08-13,FIVESTAR,15227.15,-1867.5999999999983,-109.85882352941168,17,-12.2649346726078,-0.7214667454475175
2025-08-13,GAEL,15628.39992,-1185.9999200000002,-30.410254358974363,39,-7.588748215242755,-0.194583287570327
2025-08-13,IGPL,9114.0,-206.8500000000004,-206.8500000000004,1,-2.269585253456225,-2.269585253456225
2025-08-13,INDUSTOWER,18445.149996,-770.3499960000008,-70.03181781818189,11,-4.176436603481449,-0.3796760548619499
2025-08-13,INFY,19269.0,-2168.400000000001,-44.25306122448983,49,-11.25330842285537,-0.2296593555684769
2025-08-13,INOXWIND,30108.94999,-4962.619989999999,-165.42066633333332,30,-16.48220875071439,-0.5494069583571463
